Time,Tmean
2017-09-25 18:00:00,15.5
2017-09-25 19:00:00,14.59166667
2017-09-25 20:00:00,14.28333333
2017-09-25 21:00:00,14.225
2017-09-25 22:00:00,14.16666667
2017-09-25 23:00:00,13.85833333
2017-09-26 00:00:00,13.625
2017-09-26 01:00:00,13.575
2017-09-26 02:00:00,12.99166667
2017-09-26 03:00:00,12.50833333
2017-09-26 04:00:00,12.11666667
2017-09-26 05:00:00,12.0
2017-09-26 06:00:00,12.19166667
2017-09-26 07:00:00,12.56666667
2017-09-26 08:00:00,14.15833333
2017-09-26 09:00:00,15.64166667
2017-09-26 10:00:00,16.3
2017-09-26 11:00:00,17.675
2017-09-26 12:00:00,19.78333333
2017-09-26 13:00:00,20.18333333
2017-09-26 14:00:00,21.5
2017-09-26 15:00:00,21.9
2017-09-26 16:00:00,19.975
2017-09-26 17:00:00,19.3
2017-09-26 18:00:00,18.55
2017-09-26 19:00:00,16.975
2017-09-26 20:00:00,15.93333333
2017-09-26 21:00:00,16.23333333
2017-09-26 22:00:00,16.0
2017-09-26 23:00:00,15.675
2017-09-27 00:00:00,16.7
2017-09-27 01:00:00,16.30833333
2017-09-27 02:00:00,14.55
2017-09-27 03:00:00,14.29166667
2017-09-27 04:00:00,14.125
2017-09-27 05:00:00,14.38333333
2017-09-27 06:00:00,14.60833333
2017-09-27 07:00:00,14.99166667
2017-09-27 08:00:00,15.99166667
2017-09-27 09:00:00,16.88333333
2017-09-27 10:00:00,17.375
2017-09-27 11:00:00,18.95
2017-09-27 12:00:00,19.025
2017-09-27 13:00:00,19.90833333
2017-09-27 14:00:00,20.68333333
2017-09-27 15:00:00,20.55
2017-09-27 16:00:00,19.625
2017-09-27 17:00:00,18.975
2017-09-27 18:00:00,17.43333333
2017-09-27 19:00:00,15.85833333
2017-09-27 20:00:00,15.24166667
2017-09-27 21:00:00,14.75833333
2017-09-27 22:00:00,14.9
2017-09-27 23:00:00,14.725
2017-09-28 00:00:00,14.53333333
2017-09-28 01:00:00,14.61666667
2017-09-28 02:00:00,14.325
2017-09-28 03:00:00,14.48333333
2017-09-28 04:00:00,14.625
2017-09-28 05:00:00,14.375
2017-09-28 06:00:00,13.85
2017-09-28 07:00:00,13.54166667
2017-09-28 08:00:00,14.3
2017-09-28 09:00:00,15.375
2017-09-28 10:00:00,16.60833333
2017-09-28 11:00:00,18.03333333
2017-09-28 12:00:00,18.825
2017-09-28 13:00:00,19.70833333
2017-09-28 14:00:00,19.89166667
2017-09-28 15:00:00,19.45
2017-09-28 16:00:00,18.80833333
2017-09-28 17:00:00,17.81666667
2017-09-28 18:00:00,16.725
2017-09-28 19:00:00,15.275
2017-09-28 20:00:00,13.725
2017-09-28 21:00:00,12.75
2017-09-28 22:00:00,11.75
2017-09-28 23:00:00,10.4
2017-09-29 00:00:00,9.75
2017-09-29 01:00:00,9.216666667
2017-09-29 02:00:00,9.75
2017-09-29 03:00:00,10.4
2017-09-29 04:00:00,10.5
2017-09-29 05:00:00,10.625
2017-09-29 06:00:00,10.78333333
2017-09-29 07:00:00,11.125
2017-09-29 08:00:00,12.81666667
2017-09-29 09:00:00,15.00833333
2017-09-29 10:00:00,16.175
2017-09-29 11:00:00,17.0
2017-09-29 12:00:00,18.05
2017-09-29 13:00:00,18.94166667
2017-09-29 14:00:00,19.09166667
2017-09-29 15:00:00,18.81666667
2017-09-29 16:00:00,18.4
2017-09-29 17:00:00,17.775
2017-09-29 18:00:00,16.075
2017-09-29 19:00:00,13.25
2017-09-29 20:00:00,12.2
2017-09-29 21:00:00,12.75
2017-09-29 22:00:00,11.85
2017-09-29 23:00:00,11.16666667
2017-09-30 00:00:00,10.58333333
2017-09-30 01:00:00,9.916666667
2017-09-30 02:00:00,9.183333333
2017-09-30 03:00:00,7.95
2017-09-30 04:00:00,6.75
2017-09-30 05:00:00,6.041666667
2017-09-30 06:00:00,5.625
2017-09-30 07:00:00,5.908333333
2017-09-30 08:00:00,10.81666667
2017-09-30 09:00:00,15.10833333
2017-09-30 10:00:00,16.45833333
2017-09-30 11:00:00,17.26666667
2017-09-30 12:00:00,17.975
2017-09-30 13:00:00,18.66666667
2017-09-30 14:00:00,18.70833333
2017-09-30 15:00:00,18.4
2017-09-30 16:00:00,17.95833333
2017-09-30 17:00:00,17.075
2017-09-30 18:00:00,14.55
2017-09-30 19:00:00,11.09166667
2017-09-30 20:00:00,9.341666667
2017-09-30 21:00:00,8.308333333
2017-09-30 22:00:00,7.508333333
2017-09-30 23:00:00,6.908333333
2017-10-01 00:00:00,6.341666667
2017-10-01 01:00:00,6.025
2017-10-01 02:00:00,5.783333333
2017-10-01 03:00:00,5.958333333
2017-10-01 04:00:00,7.841666667
2017-10-01 05:00:00,8.216666667
2017-10-01 06:00:00,8.458333333
2017-10-01 07:00:00,9.216666667
2017-10-01 08:00:00,11.34166667
2017-10-01 09:00:00,14.00833333
2017-10-01 10:00:00,15.74166667
2017-10-01 11:00:00,16.60833333
2017-10-01 12:00:00,17.85
2017-10-01 13:00:00,19.25833333
2017-10-01 14:00:00,19.425
2017-10-01 15:00:00,19.16666667
2017-10-01 16:00:00,18.73333333
2017-10-01 17:00:00,17.68333333
2017-10-01 18:00:00,14.725
2017-10-01 19:00:00,11.80833333
2017-10-01 20:00:00,10.30833333
2017-10-01 21:00:00,9.15
2017-10-01 22:00:00,8.258333333
2017-10-01 23:00:00,7.691666667
2017-10-02 00:00:00,7.316666667
2017-10-02 01:00:00,7.058333333
2017-10-02 02:00:00,6.583333333
2017-10-02 03:00:00,6.708333333
2017-10-02 04:00:00,6.491666667
2017-10-02 05:00:00,7.266666667
2017-10-02 06:00:00,8.241666667
2017-10-02 07:00:00,9.483333333
2017-10-02 08:00:00,11.54166667
2017-10-02 09:00:00,14.26666667
2017-10-02 10:00:00,16.26666667
2017-10-02 11:00:00,17.59166667
2017-10-02 12:00:00,18.75
2017-10-02 13:00:00,20.04166667
2017-10-02 14:00:00,20.50833333
2017-10-02 15:00:00,20.05833333
2017-10-02 16:00:00,19.525
2017-10-02 17:00:00,18.525
2017-10-02 18:00:00,15.25833333
2017-10-02 19:00:00,12.55
2017-10-02 20:00:00,11.39166667
2017-10-02 21:00:00,10.575
2017-10-02 22:00:00,11.48333333
2017-10-02 23:00:00,11.61666667
2017-10-03 00:00:00,10.75833333
2017-10-03 01:00:00,9.275
2017-10-03 02:00:00,8.366666667
2017-10-03 03:00:00,8.041666667
2017-10-03 04:00:00,8.091666667
2017-10-03 05:00:00,8.416666667
2017-10-03 06:00:00,9.241666667
2017-10-03 07:00:00,9.433333333
2017-10-03 08:00:00,12.21666667
2017-10-03 09:00:00,16.18333333
2017-10-03 10:00:00,19.43333333
2017-10-03 11:00:00,20.425
2017-10-03 12:00:00,21.96666667
2017-10-03 13:00:00,23.25
2017-10-03 14:00:00,23.875
2017-10-03 15:00:00,23.275
2017-10-03 16:00:00,22.575
2017-10-03 17:00:00,21.19166667
2017-10-03 18:00:00,18.925
2017-10-03 19:00:00,18.09166667
2017-10-03 20:00:00,18.525
2017-10-03 21:00:00,17.325
2017-10-03 22:00:00,15.55833333
2017-10-03 23:00:00,14.18333333
2017-10-04 00:00:00,13.9
2017-10-04 01:00:00,13.75
2017-10-04 02:00:00,13.48333333
2017-10-04 03:00:00,13.53333333
2017-10-04 04:00:00,13.575
2017-10-04 05:00:00,13.525
2017-10-04 06:00:00,13.38333333
2017-10-04 07:00:00,13.16666667
2017-10-04 08:00:00,14.36666667
2017-10-04 09:00:00,15.73333333
2017-10-04 10:00:00,17.175
2017-10-04 11:00:00,17.59166667
2017-10-04 12:00:00,18.43333333
2017-10-04 13:00:00,19.44166667
2017-10-04 14:00:00,19.34166667
2017-10-04 15:00:00,19.35833333
2017-10-04 16:00:00,19.08333333
2017-10-04 17:00:00,17.46666667
2017-10-04 18:00:00,15.01666667
2017-10-04 19:00:00,13.04166667
2017-10-04 20:00:00,11.89166667
2017-10-04 21:00:00,11.24166667
2017-10-04 22:00:00,10.64166667
2017-10-04 23:00:00,10.50833333
